run_id,exp_name,seed,map_name,episodes,last100_avg_reward,last100_success_rate,last100_avg_steps,best_eval_success_rate,best_eval_avg_steps,final_epsilon,qtable_path,config_path,git_commit
eps_fast_123_1d9fbc3d,eps_fast,123,easy,800,2.59,1.0,8.41,1.0,8.0,0.05,results\epsilon\fast\seed_123\qtable_final.npz,results\epsilon\fast\seed_123\config.json,790cc50393d7b4b8d4339536b75d590d5aa4c167
