run_id,exp_name,algorithm,phase,episode,seed,map_name,rows,cols,alpha,gamma,epsilon,reward_setting,max_steps,total_reward,steps,success,terminated,truncated,hit_trap,elapsed_sec,qtable_path
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,1,123,easy,5,5,0.1,0.95,0.199,default,100,-106.0,97,0,1,0,1,0.012333671000305912,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,2,123,easy,5,5,0.1,0.95,0.19800500000000001,default,100,-40.0,31,0,1,0,1,0.00364234500011662,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,3,123,easy,5,5,0.1,0.95,0.197014975,default,100,-34.0,25,0,1,0,1,0.003137240999876667,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,4,123,easy,5,5,0.1,0.95,0.19602990012500002,default,100,-61.0,72,1,1,0,0,0.008432095999978628,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,5,123,easy,5,5,0.1,0.95,0.19504975062437502,default,100,-55.0,66,1,1,0,0,0.00815681099993526,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,6,123,easy,5,5,0.1,0.95,0.19407450187125314,default,100,-32.0,23,0,1,0,1,0.0026990799997292925,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,7,123,easy,5,5,0.1,0.95,0.19310412936189686,default,100,-89.0,100,1,1,0,0,0.012527400000180933,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,8,123,easy,5,5,0.1,0.95,0.19213860871508737,default,100,-42.0,53,1,1,0,0,0.006636919999891688,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,9,123,easy,5,5,0.1,0.95,0.19117791567151193,default,100,-56.0,67,1,1,0,0,0.008532890999958909,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,10,123,easy,5,5,0.1,0.95,0.19022202609315436,default,100,-20.0,31,1,1,0,0,0.003754800000024261,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,11,123,easy,5,5,0.1,0.95,0.18927091596268858,default,100,-39.0,30,0,1,0,1,0.004034741999930702,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,12,123,easy,5,5,0.1,0.95,0.18832456138287512,default,100,-2.0,13,1,1,0,0,0.0018340599999646656,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,13,123,easy,5,5,0.1,0.95,0.18738293857596075,default,100,-40.0,51,1,1,0,0,0.0064551539999229135,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,14,123,easy,5,5,0.1,0.95,0.18644602388308096,default,100,-30.0,41,1,1,0,0,0.004998016000172356,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,15,123,easy,5,5,0.1,0.95,0.18551379376366556,default,100,-30.0,21,0,1,0,1,0.0027672200003507896,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,16,123,easy,5,5,0.1,0.95,0.18458622479484724,default,100,-25.0,36,1,1,0,0,0.004604666999966867,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,17,123,easy,5,5,0.1,0.95,0.183663293670873,default,100,-31.0,22,0,1,0,1,0.002802129999963654,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,18,123,easy,5,5,0.1,0.95,0.18274497720251864,default,100,-26.0,17,0,1,0,1,0.0022958859999562264,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,19,123,easy,5,5,0.1,0.95,0.18183125231650604,default,100,-5.0,16,1,1,0,0,0.0022715139998581435,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,20,123,easy,5,5,0.1,0.95,0.18092209605492351,default,100,-18.0,29,1,1,0,0,0.003466241000296577,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,21,123,easy,5,5,0.1,0.95,0.1800174855746489,default,100,-13.0,24,1,1,0,0,0.0026164169998992293,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,22,123,easy,5,5,0.1,0.95,0.17911739814677563,default,100,-1.0,12,1,1,0,0,0.0016508240000803198,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,23,123,easy,5,5,0.1,0.95,0.17822181115604174,default,100,-29.0,40,1,1,0,0,0.005177133999950456,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,24,123,easy,5,5,0.1,0.95,0.17733070210026153,default,100,3.0,8,1,1,0,0,0.0011463060000096448,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,25,123,easy,5,5,0.1,0.95,0.17644404858976023,default,100,-10.0,21,1,1,0,0,0.0026069870000355877,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,26,123,easy,5,5,0.1,0.95,0.17556182834681144,default,100,-15.0,26,1,1,0,0,0.003179406000072049,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,27,123,easy,5,5,0.1,0.95,0.1746840192050774,default,100,-16.0,27,1,1,0,0,0.003521271999943565,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,28,123,easy,5,5,0.1,0.95,0.173810599109052,default,100,-14.0,25,1,1,0,0,0.0028293129998928634,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,29,123,easy,5,5,0.1,0.95,0.17294154611350673,default,100,-19.0,10,0,1,0,1,0.001214094999795634,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,30,123,easy,5,5,0.1,0.95,0.1720768383829392,default,100,-4.0,15,1,1,0,0,0.0017418219999854045,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,31,123,easy,5,5,0.1,0.95,0.1712164541910245,default,100,-5.0,16,1,1,0,0,0.002154127000267181,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,32,123,easy,5,5,0.1,0.95,0.17036037192006936,default,100,-3.0,14,1,1,0,0,0.0017804399999477027,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,33,123,easy,5,5,0.1,0.95,0.16950857006046902,default,100,-11.0,22,1,1,0,0,0.0028064400003131595,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,34,123,easy,5,5,0.1,0.95,0.16866102721016668,default,100,-9.0,20,1,1,0,0,0.002610032999655232,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,35,123,easy,5,5,0.1,0.95,0.16781772207411585,default,100,-1.0,12,1,1,0,0,0.001639728000100149,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,36,123,easy,5,5,0.1,0.95,0.16697863346374528,default,100,-26.0,17,0,1,0,1,0.002160075000119832,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,37,123,easy,5,5,0.1,0.95,0.16614374029642656,default,100,-3.0,14,1,1,0,0,0.0018035479997706716,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,38,123,easy,5,5,0.1,0.95,0.16531302159494443,default,100,-23.0,34,1,1,0,0,0.004253033000168216,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,39,123,easy,5,5,0.1,0.95,0.16448645648696972,default,100,3.0,8,1,1,0,0,0.0010105930000463559,
sarsa_alpha_0.1_sarsa_123_5cf0b482,sarsa_alpha_0.1,sarsa,train,40,123,easy,5,5,0.1,0.95,0.16366402420453488,default,100,-2.0,13,1,1,0,0,0.001805194999633386,
