run_id,exp_name,seed,map_name,episodes,last100_avg_reward,last100_success_rate,last100_avg_steps,best_eval_success_rate,best_eval_avg_steps,final_epsilon,qtable_path,config_path,git_commit
random_policy_789_dfc0e4b0,random_policy,789,easy,800,-55.77,0.17,51.43,0.0,100.0,1.0,results\random_policy\seed_789\qtable_final.npz,results\random_policy\seed_789\config.json,790cc50393d7b4b8d4339536b75d590d5aa4c167
