run_id,exp_name,algorithm,seed,map_name,episodes,last100_avg_reward,last100_success_rate,last100_avg_steps,last100_trap_rate,best_eval_success_rate,best_eval_avg_steps,final_eval_success_rate,final_eval_avg_reward,final_eval_avg_steps,final_eval_trap_rate,convergence_episode,final_path_length,route_type,final_epsilon,qtable_path,config_path,git_commit
algorithm_q_learning_q_learning_456_72f93709,algorithm_q_learning,q_learning,456,hard,1000,8.485999999999997,0.96,8.43,0.04,1.0,8.0,1.0,9.3,8.0,0.0,337,8,risky,0.05,results/algorithm_comparison/q_learning/seed_456/qtable_final.npz,results/algorithm_comparison/q_learning/seed_456/config.json,dc440e60be6360fb45a796fc1b11cf3d0250c216
