run_id,exp_name,algorithm,phase,episode,seed,map_name,rows,cols,alpha,gamma,epsilon,reward_setting,max_steps,total_reward,steps,success,terminated,truncated,hit_trap,elapsed_sec,qtable_path
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,1,123,risk,5,5,0.1,0.9,0.995,default,100,-15.799999999999999,14,0,1,0,1,0.0009148650001407077,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,2,123,risk,5,5,0.1,0.9,0.990025,default,100,-12.4,7,0,1,0,1,0.000500489000160087,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,3,123,risk,5,5,0.1,0.9,0.985074875,default,100,-22.100000000000037,79,1,1,0,0,0.0037486579999495007,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,4,123,risk,5,5,0.1,0.9,0.9801495006250001,default,100,1.3000000000000025,16,1,1,0,0,0.000859847999890917,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,5,123,risk,5,5,0.1,0.9,0.9752487531218751,default,100,-5.899999999999995,34,1,1,0,0,0.0020774269999037642,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,6,123,risk,5,5,0.1,0.9,0.9703725093562657,default,100,-46.000000000000064,100,0,0,1,0,0.004831861999946341,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,7,123,risk,5,5,0.1,0.9,0.9655206468094844,default,100,3.1000000000000014,16,1,1,0,0,0.0008679159998337127,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,8,123,risk,5,5,0.1,0.9,0.960693043575437,default,100,-22.4,26,0,1,0,1,0.001283780999983719,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,9,123,risk,5,5,0.1,0.9,0.9558895783575597,default,100,-46.00000000000005,100,0,0,1,0,0.0054298939999171125,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,10,123,risk,5,5,0.1,0.9,0.9511101304657719,default,100,-37.00000000000006,100,0,0,1,0,0.004979763999926945,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,11,123,risk,5,5,0.1,0.9,0.946354579813443,default,100,-3.899999999999995,32,1,1,0,0,0.0017693900001631846,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,12,123,risk,5,5,0.1,0.9,0.9416228069143757,default,100,-18.4,13,0,1,0,1,0.0007288599999810685,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,13,123,risk,5,5,0.1,0.9,0.9369146928798039,default,100,-2.0999999999999908,41,1,1,0,0,0.0022725210001226515,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,14,123,risk,5,5,0.1,0.9,0.9322301194154049,default,100,6.699999999999999,7,1,1,0,0,0.0004689830000188522,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,15,123,risk,5,5,0.1,0.9,0.9275689688183278,default,100,-22.4,17,0,1,0,1,0.0008890279998468031,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,16,123,risk,5,5,0.1,0.9,0.9229311239742362,default,100,-23.900000000000034,88,1,1,0,0,0.0048439059999054734,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,17,123,risk,5,5,0.1,0.9,0.918316468354365,default,100,4.700000000000001,9,1,1,0,0,0.0008131090000915719,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,18,123,risk,5,5,0.1,0.9,0.9137248860125932,default,100,-14.6,11,0,1,0,1,0.0008011649999843939,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,19,123,risk,5,5,0.1,0.9,0.9091562615825302,default,100,-16.199999999999996,18,0,1,0,1,0.001126185999964946,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,20,123,risk,5,5,0.1,0.9,0.9046104802746175,default,100,-13.8,12,0,1,0,1,0.0008558800000173505,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,21,123,risk,5,5,0.1,0.9,0.9000874278732445,default,100,7.5,8,1,1,0,0,0.0006105019999722572,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,22,123,risk,5,5,0.1,0.9,0.8955869907338783,default,100,-2.6999999999999993,20,1,1,0,0,0.0013139410000349017,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,23,123,risk,5,5,0.1,0.9,0.8911090557802088,default,100,-7.700000000000003,25,1,1,0,0,0.001391749999811509,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,24,123,risk,5,5,0.1,0.9,0.8866535105013078,default,100,-11.2,4,0,1,0,1,0.0003251419998377969,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,25,123,risk,5,5,0.1,0.9,0.8822202429488013,default,100,-10.2,3,0,1,0,1,0.0003454850000252918,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,26,123,risk,5,5,0.1,0.9,0.8778091417340573,default,100,0.6999999999999993,13,1,1,0,0,0.0008428050000475196,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,27,123,risk,5,5,0.1,0.9,0.8734200960253871,default,100,4.500000000000001,11,1,1,0,0,0.0008882920001269667,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,28,123,risk,5,5,0.1,0.9,0.8690529955452602,default,100,-23.0,23,0,1,0,1,0.0014649909999207011,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,29,123,risk,5,5,0.1,0.9,0.8647077305675338,default,100,-29.999999999999996,48,0,1,0,1,0.0026643670000794373,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,30,123,risk,5,5,0.1,0.9,0.8603841919146962,default,100,4.5,11,1,1,0,0,0.0008115959999486222,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,31,123,risk,5,5,0.1,0.9,0.8560822709551227,default,100,-10.2,3,0,1,0,1,0.0003722550000020419,
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,train,32,123,risk,5,5,0.1,0.9,0.851801859600347,default,100,2.3,15,1,1,0,0,0.0010600690000046598,
