run_id,exp_name,algorithm,seed,map_name,episodes,last100_avg_reward,last100_success_rate,last100_avg_steps,last100_trap_rate,best_eval_success_rate,best_eval_avg_steps,final_eval_success_rate,final_eval_avg_reward,final_eval_avg_steps,final_eval_trap_rate,convergence_episode,final_path_length,route_type,final_epsilon,qtable_path,config_path,git_commit
trap_penalty_q_learning_10_q_learning_123_f70ef7ca,trap_penalty_q_learning_10,q_learning,123,risk,1000,9.212000000000003,0.98,4.25,0.02,1.0,4.0,1.0,9.7,4.0,0.0,300,4,risky,0.05,results/trap_penalty/q_learning/trap_10/seed_123/qtable_final.npz,results/trap_penalty/q_learning/trap_10/seed_123/config.json,dc440e60be6360fb45a796fc1b11cf3d0250c216
