run_id,exp_name,algorithm,phase,episode,seed,map_name,rows,cols,alpha,gamma,epsilon,reward_setting,max_steps,total_reward,steps,success,terminated,truncated,hit_trap,elapsed_sec,qtable_path
sarsa_alpha_0.05_sarsa_42_2cf2b0f6,sarsa_alpha_0.05,sarsa,train,1,42,easy,5,5,0.05,0.95,0.199,default,100,-35.0,26,0,1,0,1,0.003899505999925168,
sarsa_alpha_0.05_sarsa_42_2cf2b0f6,sarsa_alpha_0.05,sarsa,train,2,42,easy,5,5,0.05,0.95,0.19800500000000001,default,100,-14.0,25,1,1,0,0,0.003391922999981034,
sarsa_alpha_0.05_sarsa_42_2cf2b0f6,sarsa_alpha_0.05,sarsa,train,3,42,easy,5,5,0.05,0.95,0.197014975,default,100,-70.0,61,0,1,0,1,0.007188731000042026,
sarsa_alpha_0.05_sarsa_42_2cf2b0f6,sarsa_alpha_0.05,sarsa,train,4,42,easy,5,5,0.05,0.95,0.19602990012500002,default,100,-100.0,100,0,0,1,0,0.011888652999914484,
sarsa_alpha_0.05_sarsa_42_2cf2b0f6,sarsa_alpha_0.05,sarsa,train,5,42,easy,5,5,0.05,0.95,0.19504975062437502,default,100,-18.0,9,0,1,0,1,0.001222074999986944,
sarsa_alpha_0.05_sarsa_42_2cf2b0f6,sarsa_alpha_0.05,sarsa,train,6,42,easy,5,5,0.05,0.95,0.19407450187125314,default,100,-9.0,20,1,1,0,0,0.002427942000394978,
sarsa_alpha_0.05_sarsa_42_2cf2b0f6,sarsa_alpha_0.05,sarsa,train,7,42,easy,5,5,0.05,0.95,0.19310412936189686,default,100,-86.0,77,0,1,0,1,0.009391235999828496,
sarsa_alpha_0.05_sarsa_42_2cf2b0f6,sarsa_alpha_0.05,sarsa,train,8,42,easy,5,5,0.05,0.95,0.19213860871508737,default,100,-66.0,57,0,1,0,1,0.0065916670000660815,
sarsa_alpha_0.05_sarsa_42_2cf2b0f6,sarsa_alpha_0.05,sarsa,train,9,42,easy,5,5,0.05,0.95,0.19117791567151193,default,100,-22.0,33,1,1,0,0,0.004032887999983359,
sarsa_alpha_0.05_sarsa_42_2cf2b0f6,sarsa_alpha_0.05,sarsa,train,10,42,easy,5,5,0.05,0.95,0.19022202609315436,default,100,-90.0,81,0,1,0,1,0.008926741999857768,
sarsa_alpha_0.05_sarsa_42_2cf2b0f6,sarsa_alpha_0.05,sarsa,train,11,42,easy,5,5,0.05,0.95,0.18927091596268858,default,100,0.0,11,1,1,0,0,0.0014040099999874656,
sarsa_alpha_0.05_sarsa_42_2cf2b0f6,sarsa_alpha_0.05,sarsa,train,12,42,easy,5,5,0.05,0.95,0.18832456138287512,default,100,-1.0,12,1,1,0,0,0.0015772510000715556,
sarsa_alpha_0.05_sarsa_42_2cf2b0f6,sarsa_alpha_0.05,sarsa,train,13,42,easy,5,5,0.05,0.95,0.18738293857596075,default,100,-48.0,59,1,1,0,0,0.006979430999763281,
sarsa_alpha_0.05_sarsa_42_2cf2b0f6,sarsa_alpha_0.05,sarsa,train,14,42,easy,5,5,0.05,0.95,0.18644602388308096,default,100,-29.0,40,1,1,0,0,0.0051426220002213086,
