run_id,exp_name,algorithm,phase,episode,seed,map_name,rows,cols,alpha,gamma,epsilon,reward_setting,max_steps,total_reward,steps,success,terminated,truncated,hit_trap,elapsed_sec,qtable_path
algorithm_sarsa_sarsa_123_4f739a7c,algorithm_sarsa,sarsa,train,1,123,hard,5,5,0.1,0.9,0.995,default,100,-7.5,8,0,1,0,1,0.0005145850000189967,
algorithm_sarsa_sarsa_123_4f739a7c,algorithm_sarsa,sarsa,train,2,123,hard,5,5,0.1,0.9,0.990025,default,100,-22.7,34,0,1,0,1,0.0012525600000117265,
algorithm_sarsa_sarsa_123_4f739a7c,algorithm_sarsa,sarsa,train,3,123,hard,5,5,0.1,0.9,0.985074875,default,100,-9.5,10,0,1,0,1,0.00041217500006496266,
algorithm_sarsa_sarsa_123_4f739a7c,algorithm_sarsa,sarsa,train,4,123,hard,5,5,0.1,0.9,0.9801495006250001,default,100,-14.899999999999995,37,0,1,0,1,0.0013488140000390558,
algorithm_sarsa_sarsa_123_4f739a7c,algorithm_sarsa,sarsa,train,5,123,hard,5,5,0.1,0.9,0.9752487531218751,default,100,-41.700000000000024,62,0,1,0,1,0.003286403999936738,
algorithm_sarsa_sarsa_123_4f739a7c,algorithm_sarsa,sarsa,train,6,123,hard,5,5,0.1,0.9,0.9703725093562657,default,100,-35.900000000000006,49,0,1,0,1,0.002267103000122006,
algorithm_sarsa_sarsa_123_4f739a7c,algorithm_sarsa,sarsa,train,7,123,hard,5,5,0.1,0.9,0.9655206468094844,default,100,-9.7,12,0,1,0,1,0.0005144490000930091,
algorithm_sarsa_sarsa_123_4f739a7c,algorithm_sarsa,sarsa,train,8,123,hard,5,5,0.1,0.9,0.960693043575437,default,100,-24.10000000000001,39,0,1,0,1,0.001925652000181799,
algorithm_sarsa_sarsa_123_4f739a7c,algorithm_sarsa,sarsa,train,9,123,hard,5,5,0.1,0.9,0.9558895783575597,default,100,-6.3,5,0,1,0,1,0.0004129640001337975,
algorithm_sarsa_sarsa_123_4f739a7c,algorithm_sarsa,sarsa,train,10,123,hard,5,5,0.1,0.9,0.9511101304657719,default,100,-26.5,36,0,1,0,1,0.002059296000197719,
algorithm_sarsa_sarsa_123_4f739a7c,algorithm_sarsa,sarsa,train,11,123,hard,5,5,0.1,0.9,0.946354579813443,default,100,-18.299999999999997,26,0,1,0,1,0.0016223890002038388,
