run_id,exp_name,seed,map_name,episodes,last100_avg_reward,last100_success_rate,last100_avg_steps,best_eval_success_rate,best_eval_avg_steps,final_epsilon,qtable_path,config_path,git_commit
map_easy_1024_ae4e19dc,map_easy,1024,easy,800,2.54,0.99,8.26,1.0,8.0,0.05,results\map\easy\seed_1024\qtable_final.npz,results\map\easy\seed_1024\config.json,790cc50393d7b4b8d4339536b75d590d5aa4c167
