run_id,exp_name,algorithm,phase,episode,seed,map_name,rows,cols,alpha,gamma,epsilon,reward_setting,max_steps,total_reward,steps,success,terminated,truncated,hit_trap,elapsed_sec,qtable_path
sarsa_epsilon_decay_0.995_sarsa_123_1e8767c8,sarsa_epsilon_decay_0.995,sarsa,train,1,123,easy,5,5,0.1,0.95,0.995,default,100,-40.0,31,0,1,0,1,0.0015132649996303371,
sarsa_epsilon_decay_0.995_sarsa_123_1e8767c8,sarsa_epsilon_decay_0.995,sarsa,train,2,123,easy,5,5,0.1,0.95,0.990025,default,100,-25.0,16,0,1,0,1,0.0007223570000860491,
sarsa_epsilon_decay_0.995_sarsa_123_1e8767c8,sarsa_epsilon_decay_0.995,sarsa,train,3,123,easy,5,5,0.1,0.95,0.985074875,default,100,-48.0,39,0,1,0,1,0.0016587019999860786,
sarsa_epsilon_decay_0.995_sarsa_123_1e8767c8,sarsa_epsilon_decay_0.995,sarsa,train,4,123,easy,5,5,0.1,0.95,0.9801495006250001,default,100,-97.0,88,0,1,0,1,0.004795285999989574,
sarsa_epsilon_decay_0.995_sarsa_123_1e8767c8,sarsa_epsilon_decay_0.995,sarsa,train,5,123,easy,5,5,0.1,0.95,0.9752487531218751,default,100,-93.0,84,0,1,0,1,0.003998979999778385,
sarsa_epsilon_decay_0.995_sarsa_123_1e8767c8,sarsa_epsilon_decay_0.995,sarsa,train,6,123,easy,5,5,0.1,0.95,0.9703725093562657,default,100,-23.0,34,1,1,0,0,0.0014569660002052842,
sarsa_epsilon_decay_0.995_sarsa_123_1e8767c8,sarsa_epsilon_decay_0.995,sarsa,train,7,123,easy,5,5,0.1,0.95,0.9655206468094844,default,100,-78.0,69,0,1,0,1,0.00401336300001276,
sarsa_epsilon_decay_0.995_sarsa_123_1e8767c8,sarsa_epsilon_decay_0.995,sarsa,train,8,123,easy,5,5,0.1,0.95,0.960693043575437,default,100,-88.0,99,1,1,0,0,0.005511987000318186,
sarsa_epsilon_decay_0.995_sarsa_123_1e8767c8,sarsa_epsilon_decay_0.995,sarsa,train,9,123,easy,5,5,0.1,0.95,0.9558895783575597,default,100,-24.0,35,1,1,0,0,0.0014579740000044694,
sarsa_epsilon_decay_0.995_sarsa_123_1e8767c8,sarsa_epsilon_decay_0.995,sarsa,train,10,123,easy,5,5,0.1,0.95,0.9511101304657719,default,100,-21.0,12,0,1,0,1,0.0005396879996624193,
sarsa_epsilon_decay_0.995_sarsa_123_1e8767c8,sarsa_epsilon_decay_0.995,sarsa,train,11,123,easy,5,5,0.1,0.95,0.946354579813443,default,100,-15.0,6,0,1,0,1,0.00031282100007956615,
sarsa_epsilon_decay_0.995_sarsa_123_1e8767c8,sarsa_epsilon_decay_0.995,sarsa,train,12,123,easy,5,5,0.1,0.95,0.9416228069143757,default,100,-48.0,59,1,1,0,0,0.003520879000006971,
sarsa_epsilon_decay_0.995_sarsa_123_1e8767c8,sarsa_epsilon_decay_0.995,sarsa,train,13,123,easy,5,5,0.1,0.95,0.9369146928798039,default,100,-31.0,22,0,1,0,1,0.0013844999998582352,
sarsa_epsilon_decay_0.995_sarsa_123_1e8767c8,sarsa_epsilon_decay_0.995,sarsa,train,14,123,easy,5,5,0.1,0.95,0.9322301194154049,default,100,-100.0,100,0,0,1,0,0.006364121999922645,
sarsa_epsilon_decay_0.995_sarsa_123_1e8767c8,sarsa_epsilon_decay_0.995,sarsa,train,15,123,easy,5,5,0.1,0.95,0.9275689688183278,default,100,-41.0,32,0,1,0,1,0.0025605549999454524,
