run_id,exp_name,seed,map_name,episodes,last100_avg_reward,last100_success_rate,last100_avg_steps,best_eval_success_rate,best_eval_avg_steps,final_epsilon,qtable_path,config_path,git_commit
reward_sparse_1024_8cbb38eb,reward_sparse,1024,easy,800,9.66,0.99,8.35,1.0,8.0,0.05,results\reward\sparse\seed_1024\qtable_final.npz,results\reward\sparse\seed_1024\config.json,790cc50393d7b4b8d4339536b75d590d5aa4c167
