run_id,exp_name,seed,map_name,episodes,last100_avg_reward,last100_success_rate,last100_avg_steps,best_eval_success_rate,best_eval_avg_steps,final_epsilon,qtable_path,config_path,git_commit
eps_fixed_0.1_1024_6270085f,eps_fixed_0.1,1024,easy,800,2.28,1.0,8.72,1.0,8.0,0.1,results\epsilon\fixed_0.1\seed_1024\qtable_final.npz,results\epsilon\fixed_0.1\seed_1024\config.json,790cc50393d7b4b8d4339536b75d590d5aa4c167
