run_id,exp_name,algorithm,seed,map_name,episodes,last100_avg_reward,last100_success_rate,last100_avg_steps,last100_trap_rate,best_eval_success_rate,best_eval_avg_steps,final_eval_success_rate,final_eval_avg_reward,final_eval_avg_steps,final_eval_trap_rate,convergence_episode,final_path_length,route_type,final_epsilon,qtable_path,config_path,git_commit
trap_penalty_sarsa_30_sarsa_123_e9f09f7e,trap_penalty_sarsa_30,sarsa,123,risk,1000,8.89,1.0,10.57,0.0,1.0,10.0,1.0,9.099999999999998,10.0,0.0,,10,safe,0.05,results/trap_penalty/sarsa/trap_30/seed_123/qtable_final.npz,results/trap_penalty/sarsa/trap_30/seed_123/config.json,dc440e60be6360fb45a796fc1b11cf3d0250c216
