run_id,exp_name,seed,map_name,episodes,last100_avg_reward,last100_success_rate,last100_avg_steps,best_eval_success_rate,best_eval_avg_steps,final_epsilon,qtable_path,config_path,git_commit
map_medium_123_a5f30a72,map_medium,123,medium,500,2.45,0.99,8.35,1.0,8.0,0.05,results\difficulty_comparison\medium\seed_123\qtable_final.npz,results\difficulty_comparison\medium\seed_123\config.json,790cc50393d7b4b8d4339536b75d590d5aa4c167
