run_id,exp_name,algorithm,phase,episode,seed,map_name,rows,cols,alpha,gamma,epsilon,reward_setting,max_steps,total_reward,steps,success,terminated,truncated,hit_trap,elapsed_sec,qtable_path
sarsa_epsilon_decay_0.95_sarsa_42_0601065d,sarsa_epsilon_decay_0.95,sarsa,train,1,42,easy,5,5,0.1,0.95,0.95,default,100,-55.0,46,0,1,0,1,0.0020731429999614193,
sarsa_epsilon_decay_0.95_sarsa_42_0601065d,sarsa_epsilon_decay_0.95,sarsa,train,2,42,easy,5,5,0.1,0.95,0.9025,default,100,-53.0,44,0,1,0,1,0.002792793000025995,
sarsa_epsilon_decay_0.95_sarsa_42_0601065d,sarsa_epsilon_decay_0.95,sarsa,train,3,42,easy,5,5,0.1,0.95,0.8573749999999999,default,100,-74.0,65,0,1,0,1,0.0045716210001955915,
sarsa_epsilon_decay_0.95_sarsa_42_0601065d,sarsa_epsilon_decay_0.95,sarsa,train,4,42,easy,5,5,0.1,0.95,0.8145062499999999,default,100,-42.0,33,0,1,0,1,0.002352453999719728,
sarsa_epsilon_decay_0.95_sarsa_42_0601065d,sarsa_epsilon_decay_0.95,sarsa,train,5,42,easy,5,5,0.1,0.95,0.7737809374999999,default,100,-15.0,26,1,1,0,0,0.002149764000023424,
sarsa_epsilon_decay_0.95_sarsa_42_0601065d,sarsa_epsilon_decay_0.95,sarsa,train,6,42,easy,5,5,0.1,0.95,0.7350918906249998,default,100,-31.0,22,0,1,0,1,0.002081006000025809,
sarsa_epsilon_decay_0.95_sarsa_42_0601065d,sarsa_epsilon_decay_0.95,sarsa,train,7,42,easy,5,5,0.1,0.95,0.6983372960937497,default,100,-93.0,84,0,1,0,1,0.006979972000408452,
sarsa_epsilon_decay_0.95_sarsa_42_0601065d,sarsa_epsilon_decay_0.95,sarsa,train,8,42,easy,5,5,0.1,0.95,0.6634204312890623,default,100,-60.0,51,0,1,0,1,0.004062596000039775,
sarsa_epsilon_decay_0.95_sarsa_42_0601065d,sarsa_epsilon_decay_0.95,sarsa,train,9,42,easy,5,5,0.1,0.95,0.6302494097246091,default,100,-18.0,29,1,1,0,0,0.002356183999836503,
sarsa_epsilon_decay_0.95_sarsa_42_0601065d,sarsa_epsilon_decay_0.95,sarsa,train,10,42,easy,5,5,0.1,0.95,0.5987369392383786,default,100,-100.0,100,0,0,1,0,0.009032355999806896,
sarsa_epsilon_decay_0.95_sarsa_42_0601065d,sarsa_epsilon_decay_0.95,sarsa,train,11,42,easy,5,5,0.1,0.95,0.5688000922764596,default,100,-32.0,43,1,1,0,0,0.0037046289999125293,
sarsa_epsilon_decay_0.95_sarsa_42_0601065d,sarsa_epsilon_decay_0.95,sarsa,train,12,42,easy,5,5,0.1,0.95,0.5403600876626365,default,100,-63.0,74,1,1,0,0,0.006338903000141727,
