run_id,exp_name,algorithm,phase,episode,seed,map_name,rows,cols,alpha,gamma,epsilon,reward_setting,max_steps,total_reward,steps,success,terminated,truncated,hit_trap,elapsed_sec,qtable_path
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,1,789,easy,5,5,0.1,0.99,0.199,default,100,-17.0,8,0,1,0,1,0.0012553579999803333,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,2,789,easy,5,5,0.1,0.99,0.19800500000000001,default,100,-68.0,79,1,1,0,0,0.009948120999979437,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,3,789,easy,5,5,0.1,0.99,0.197014975,default,100,-18.0,9,0,1,0,1,0.0010595759999887377,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,4,789,easy,5,5,0.1,0.99,0.19602990012500002,default,100,-22.0,33,1,1,0,0,0.004142236999996385,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,5,789,easy,5,5,0.1,0.99,0.19504975062437502,default,100,-72.0,63,0,1,0,1,0.007717147000221303,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,6,789,easy,5,5,0.1,0.99,0.19407450187125314,default,100,-100.0,100,0,0,1,0,0.012123584000164556,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,7,789,easy,5,5,0.1,0.99,0.19310412936189686,default,100,-27.0,38,1,1,0,0,0.004689055000199005,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,8,789,easy,5,5,0.1,0.99,0.19213860871508737,default,100,-44.0,55,1,1,0,0,0.006756524999673275,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,9,789,easy,5,5,0.1,0.99,0.19117791567151193,default,100,-58.0,69,1,1,0,0,0.008182097999906546,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,10,789,easy,5,5,0.1,0.99,0.19022202609315436,default,100,-50.0,61,1,1,0,0,0.007429804999901535,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,11,789,easy,5,5,0.1,0.99,0.18927091596268858,default,100,-14.0,25,1,1,0,0,0.002941505000308098,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,12,789,easy,5,5,0.1,0.99,0.18832456138287512,default,100,-49.0,40,0,1,0,1,0.0048623249999764084,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,13,789,easy,5,5,0.1,0.99,0.18738293857596075,default,100,-21.0,32,1,1,0,0,0.0039783749998605344,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,14,789,easy,5,5,0.1,0.99,0.18644602388308096,default,100,-20.0,31,1,1,0,0,0.003374706000158767,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,15,789,easy,5,5,0.1,0.99,0.18551379376366556,default,100,-34.0,45,1,1,0,0,0.005630633999771817,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,16,789,easy,5,5,0.1,0.99,0.18458622479484724,default,100,-15.0,26,1,1,0,0,0.0030931969999983266,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,17,789,easy,5,5,0.1,0.99,0.183663293670873,default,100,-9.0,20,1,1,0,0,0.0025667629997769836,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,18,789,easy,5,5,0.1,0.99,0.18274497720251864,default,100,-18.0,29,1,1,0,0,0.003599133000079746,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,19,789,easy,5,5,0.1,0.99,0.18183125231650604,default,100,-15.0,26,1,1,0,0,0.002913064000040322,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,20,789,easy,5,5,0.1,0.99,0.18092209605492351,default,100,-33.0,44,1,1,0,0,0.005111337000016647,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,21,789,easy,5,5,0.1,0.99,0.1800174855746489,default,100,-1.0,12,1,1,0,0,0.001745111999753135,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,22,789,easy,5,5,0.1,0.99,0.17911739814677563,default,100,-11.0,22,1,1,0,0,0.0029237539997666318,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,23,789,easy,5,5,0.1,0.99,0.17822181115604174,default,100,-21.0,32,1,1,0,0,0.0038779890001023887,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,24,789,easy,5,5,0.1,0.99,0.17733070210026153,default,100,-22.0,33,1,1,0,0,0.003824417000032554,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,25,789,easy,5,5,0.1,0.99,0.17644404858976023,default,100,-35.0,26,0,1,0,1,0.0033387329999641224,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,26,789,easy,5,5,0.1,0.99,0.17556182834681144,default,100,-3.0,14,1,1,0,0,0.0016910459999053273,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,27,789,easy,5,5,0.1,0.99,0.1746840192050774,default,100,1.0,10,1,1,0,0,0.0013667749999513035,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,28,789,easy,5,5,0.1,0.99,0.173810599109052,default,100,-7.0,18,1,1,0,0,0.0022967990003053274,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,29,789,easy,5,5,0.1,0.99,0.17294154611350673,default,100,-10.0,21,1,1,0,0,0.00245656000015515,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,30,789,easy,5,5,0.1,0.99,0.1720768383829392,default,100,-1.0,12,1,1,0,0,0.0015466830000150367,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,31,789,easy,5,5,0.1,0.99,0.1712164541910245,default,100,-2.0,13,1,1,0,0,0.001707118000012997,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,32,789,easy,5,5,0.1,0.99,0.17036037192006936,default,100,-25.0,16,0,1,0,1,0.002054954999948677,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,33,789,easy,5,5,0.1,0.99,0.16950857006046902,default,100,-9.0,20,1,1,0,0,0.0025342190001538256,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,34,789,easy,5,5,0.1,0.99,0.16866102721016668,default,100,-6.0,17,1,1,0,0,0.0021708610001951456,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,35,789,easy,5,5,0.1,0.99,0.16781772207411585,default,100,-13.0,24,1,1,0,0,0.0028116320004301087,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,36,789,easy,5,5,0.1,0.99,0.16697863346374528,default,100,3.0,8,1,1,0,0,0.0012311299997236347,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,37,789,easy,5,5,0.1,0.99,0.16614374029642656,default,100,-1.0,12,1,1,0,0,0.0016205710003305285,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,38,789,easy,5,5,0.1,0.99,0.16531302159494443,default,100,-1.0,12,1,1,0,0,0.0016820010000628827,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,39,789,easy,5,5,0.1,0.99,0.16448645648696972,default,100,-16.0,27,1,1,0,0,0.003049921999718208,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,40,789,easy,5,5,0.1,0.99,0.16366402420453488,default,100,-3.0,14,1,1,0,0,0.001655532000313542,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,41,789,easy,5,5,0.1,0.99,0.1628457040835122,default,100,-2.0,13,1,1,0,0,0.001635416999761219,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,42,789,easy,5,5,0.1,0.99,0.16203147556309463,default,100,-1.0,12,1,1,0,0,0.0016871479997462302,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,43,789,easy,5,5,0.1,0.99,0.16122131818527916,default,100,1.0,10,1,1,0,0,0.001319381000030262,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,44,789,easy,5,5,0.1,0.99,0.16041521159435276,default,100,-5.0,16,1,1,0,0,0.0021120569999766303,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,45,789,easy,5,5,0.1,0.99,0.159613135536381,default,100,1.0,10,1,1,0,0,0.0012924620000376308,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,46,789,easy,5,5,0.1,0.99,0.15881506985869911,default,100,-1.0,12,1,1,0,0,0.0014949569999771484,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,47,789,easy,5,5,0.1,0.99,0.15802099450940563,default,100,1.0,10,1,1,0,0,0.0013064849999864236,
sarsa_gamma_0.99_sarsa_789_81a9f0fb,sarsa_gamma_0.99,sarsa,train,48,789,easy,5,5,0.1,0.99,0.1572308895368586,default,100,-9.0,20,1,1,0,0,0.0024970579997898312,
