run_id,exp_name,seed,map_name,episodes,last100_avg_reward,last100_success_rate,last100_avg_steps,best_eval_success_rate,best_eval_avg_steps,final_epsilon,qtable_path,config_path,git_commit
reward_dense_42_d484c898,reward_dense,42,easy,500,9.085999999999997,1.0,8.34,1.0,8.0,0.05,results\reward_comparison\dense\seed_42\qtable_final.npz,results\reward_comparison\dense\seed_42\config.json,790cc50393d7b4b8d4339536b75d590d5aa4c167
