run_id,exp_name,seed,map_name,episodes,last100_avg_reward,last100_success_rate,last100_avg_steps,best_eval_success_rate,best_eval_avg_steps,final_epsilon,qtable_path,config_path,git_commit
alpha_0.05_42_133eb1f7,alpha_0.05,42,easy,500,2.55,1.0,8.45,1.0,8.0,0.05,results\alpha_comparison\alpha_0.05\seed_42\qtable_final.npz,results\alpha_comparison\alpha_0.05\seed_42\config.json,790cc50393d7b4b8d4339536b75d590d5aa4c167
